http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/lotes-residenciales-en-venta-en-tulum-desde-$152-500-51217098.html,inmuebles24,51217098,2017-09-22,Venta,Terreno / Lote,"Terreno / Lote
											",,"Lotes Residenciales en Venta en Tulum Desde $152,500 Usd, Provincia de Quintana Roo - Inmuebles24","Tulum, Tulum Centro, Tulum",,Tulum,Tulum Centro,,,Quintana Roo,"
										Lotes Residenciales desde 372m2 precios desde $152,500 usd ",,,20.191802076120420,-87.452385386169450,372,372,,,,"U$D 152,005",,,,,,, Lotes Aldea Zama,Realty RM,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oportunidad!-precioso-terreno-residencial-en-venta-en-53363933.html,inmuebles24,53363933,2017-09-06,Venta,Terreno / Lote,"Terreno / Lote
											",,"Oportunidad! Precioso Terreno Residencial en Venta en Esquina en Zona Valle, Nuevo León - Inmuebles24",,,San Pedro Garza García,Del Valle,,,Nuevo León,"
										HERMOSO TERRENO RESIDENCIAL PLANO EN ESQUINA EN ZONA VALLE (CALLEJONES). SUBDIVIDIBLE EN DOS LOTES. .PRECIO DE OPORTUNIDAD NEGOCIABLE! .TELEFONO OFICINA: ",,,,,"1,973","1,973",,,,"MN 43,800,000",,,,,,, 25QD7N,Laura Sanchez Century21 Kamys,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/rinconada-coapa-sobre-periferico-3-20-coapa-4593-51783636.html,inmuebles24,51783636,2017-09-28,Venta,Terreno / Lote,"Terreno / Lote
											",,"Rinconada Coapa Sobre Periférico 3/20 Coapa Ercial, Distrito Federal - Inmuebles24","Colonia Rinconada Coapa 1A Sección, Rinconada Coapa, Tlalpan",,Tlalpan,Rinconada Coapa,,,Distrito Federal,"
										",,,19.274956200000000,-99.165709600000000,"4,593",Antigüedad: 5 años,,,,"MN 66,410,000",,,,,,, 621,IRG Real Estate,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-de-terreno-lomas-de-san-antonio-52901963.html,inmuebles24,52901963,2017-09-20,Venta,Terreno / Lote,"Terreno / Lote
											",,"Venta de Terreno Lomas de San Antonio, Baja California Norte - Inmuebles24",,,Tijuana,,,,Baja California Norte,"
										",,,,,160,,,,,"MN 140,000",,,,,,, 79,CORCEAGA REAL ESTATE,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-frente-al-centro-comercial-en-cuautitlan-51281187.html,inmuebles24,51281187,2017-09-12,Alquiler / Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno Frente Al Centro Comercial en Cuautitlan, Edo. de México - Inmuebles24","Blvd.Francisco I MAdero, Joyas, Cuautitlán Izcalli",,Cuautitlán Izcalli,Joyas,,,Edo. de México,"
										Excelente Terreno frente al centro comercial Plaza la Joya calles completamente comerciales y con afluencia elevada de gente. ",,,19.672590741930318,-99.164371374102760,"
												",m²,,,,"MN 5,500",,,,,,, 51281187,JYSA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/las-campanas-san-miguel-de-allende-52489612.html,inmuebles24,52489612,2017-08-22,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Las Campanas - San Miguel de Allende, Provincia de Guanajuato - Inmuebles24",,,San Miguel de Allende,Rancho o rancheria San Miguel El Viejo,,,Guanajuato,"
										Las Campanas Residencial te invita a la Experiencia de Vivir de San Miguel de Allende. ",,,,,Tipo de desarrollo,Desde,,,,"MN 1,850,000",,,,,,, 24O1NM,Activo Inmobiliario,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/altamira-residencial-merida.-53347271.html,inmuebles24,53347271,2017-09-03,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,Altamira Residencial Mérida. Yucatán - Inmuebles24,"Cholul Santa María  Chi, Mérida, Mérida",,Mérida,Mérida,,,Yucatán,"
										Maravillosa Privada Residencial Altamira Conkal, al Norte de Mérida. 5 modelos a escoger con superficie de 280.00 m2. Constan de recibidor, sala, comedor doble altura, cocina, alacena, área de servicio, 4 recámaras, terraza, jardín, garaje 2 autos techado. Estupendas amenidades como canchas de usos múltiples, área infantil, piscina, gimnasio, áreas jardinadas, seguridad 24/7. Cerca nuevos desarrollos.
									",,,21.038850100000000,-89.549590700000010,282,206,,,,"MN 1,990,000",,,,,,, XYZ 0100,Guía Inmobiliaria Desarrollos,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/se-vende-terreno-en-oaxaca-$1-900-000-52784717.html,inmuebles24,52784717,2017-08-14,Venta,Terreno / Lote,"Terreno / Lote
											",,"Se Vende Terreno en Oaxaca $1,900,000, Oaxaca - Inmuebles24",,,Oaxaca de Juárez,5 Señores,,,Oaxaca,"
										SE VENDE TERRENO DE 225 METROS CUADRADOS. ",,,,,225,15,,,,"MN 1,900,000",,,,,,, 254TKH,Landeros Bienes Raíces,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-en-venta-en-pueblo-nepopualco-53316067.html,inmuebles24,53316067,2017-08-25,Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno en Venta en Pueblo Nepopualco, Provincia de Morelos - Inmuebles24",,,Totolapan,Pueblo Nepopualco,,,Morelos,"
										Terreno en Venta de 500 mts2 totales. La propiedad está ubicada en Pueblo Nepopualco Totolapan Morelos Mexico. Contactenos para recibir más información de este inmueble
									",,,,,500,500,,,,"MN 150,000",,,,,,, 25OK27,guillermo,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/cad-tres-vidas-lotes-de-fairway-manzana-1-lote-9-52939140.html,inmuebles24,52939140,2017-09-27,Venta,Terreno / Lote,"Terreno / Lote
											",,"Cad - Tres Vidas - Lotes de Fairway - Manzana 1 Lote 9, Provincia de Guerrero - Inmuebles24","Alfredo V Bonfil, Alfredo V Bonfil, Acapulco de Juárez",,Acapulco de Juárez,Alfredo V Bonfil,,,Guerrero,"
										",,,16.725810290000000,-99.723415370000000,"2,001",,,,,"MN 14,861,026",,,,,,, 52939140,Casas Acapulco Diamante,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/dr-atl-247-52616502.html,inmuebles24,52616502,2017-09-04,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Dr Atl 247, Distrito Federal - Inmuebles24","Dr Atl 247, Santa Maria La Ribera, Cuauhtémoc",,Cuauhtémoc,Santa Maria La Ribera,,,Distrito Federal,"
										Edificio de 14 departamentos a una cuadra del kiosco morisco de Santa Maria La Ribera, una de las colonias con mayor plusvalía de la Ciudad de México. Generamos valor a nuestros clientes mediante arquitectura de vanguardia, construcción de calidad y soluciones sensibles al entorno. Últimos departamentos. Todos los departamentos cuentan con cajones independientes.
									",,,19.452165500000000,-99.155592700000000,53,m²,,,,"MN 2,200,000",,,,,,, 24SMNC,Taller Capital,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-lago-mayor-82-excelente-oportunidad-para-53368243.html,inmuebles24,53368243,2017-09-07,Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno Lago Mayor 82 Excelente Oportunidad Para Desarrolladores, Distrito Federal - Inmuebles24","Lago Mayor 82, Anahuac, Miguel Hidalgo",,Miguel Hidalgo,Anahuac,,,Distrito Federal,"
										Terreno en Lago Mayor 82 Excelente oportunidad para desarrolladores, a 2 cuadras de Mariano Escobedo y 2 cuadras de Marina Nacional. A 5 minutos de Polanco es una de las zonas con mayor crecimiento y plusvalía para desarrollos de vivienda.
									",,,19.448651410739526,-99.185665738623020,645,1,,,,"MN 18,000,000",,,,,,, 25QI1D,Joaquin Sánchez Aedo,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-en-venta-para-desarrollos-turisticos-en-playa-52137427.html,inmuebles24,52137427,2017-09-14,Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno en Venta Para Desarrollos Turisticos en Playa del Carmen, Provincia de Quintana Roo - Inmuebles24",,,Playa del Carmen,Solidaridad,,,Quintana Roo,"
										",,,,,"53,141",Antigüedad: A estrenar,,,,"U$D 19,215,000",,,,,,, TIPI PAM 21,TIPI BIENES RAICES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/real-madeira-53376001.html,inmuebles24,53376001,2017-09-09,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Real Madeira, Provincia de Hidalgo - Inmuebles24","CARRETERA MEXICO LAREDO, Nuevo Hidalgo, Pachuca",,Pachuca,Nuevo Hidalgo,,,Hidalgo,"
										LLAMA! 55",,,20.068285000000000,-98.790727800000010,105,75,,,,"MN 1,075,000",,,,,,, 25QQK1,Vinte,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/los-encinos-51410404.html,inmuebles24,51410404,2017-08-18,Venta,Desarrollo Horizontal/Vertical,"Desarrollo Horizontal/Vertical
											",,"Los Encinos, Provincia de Querétaro - Inmuebles24","Carretera Los Cués-La Griega Km. 5.5, Alameda, Querétaro",,Querétaro,Alameda,,,Querétaro,"
										Querétaro es una excelente opción para vivir; su infraestructura, conectividad y extraordinarias atracciones turísticas la convierten en una ubicación privilegiada. ",,,20.621964668003432,-100.265686713281240,78,m²,,,,"MN 496,000",,,,,,, Los Encinos,SADASI BAJÍO,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/en-venta-sendero-santa-fe-3-rec.-144-m2-3-est-y-bodega-53214710.html,inmuebles24,53214710,2017-09-14,Alquiler / Venta,Departamento,"Departamento
											",,"En Venta Sendero Santa Fe 3 Rec. 144 m² 3 Est y Bodega Iluminado, Distrito Federal - Inmuebles24","CARRETERA FEDERAL MEXICO TOLUCA 5454, Santa Fe Cuajimalpa, Cuajimalpa de Morelos",,Cuajimalpa de Morelos,Santa Fe Cuajimalpa,,,Distrito Federal,"
										DEPARTAMENTO DE LUJO RENTO A 3 MIN DE SANTA FE, ILUMINADO 3 REC 2.5 BAÑOS 3 LUGARES DE ESTACIONAMIENTO Y BODEGA AMPLIO ",,,19.362645400000000,-99.282707599999980,"
												",144,,,,"MN 6,100,000",,,,,,, 25KRDK,UBIHABIT,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/haus-pedregal-categoria-plus-con-excelente-52883190.html,inmuebles24,52883190,2017-09-22,Venta,Departamento,"Departamento
											",,"Haus Pedregal Categoría Plus, con Excelente Distribución de Espacios y Acabados, Distrito Federal - Inmuebles24",,,La Magdalena Contreras,San Jerónimo Lídice,,,Distrito Federal,"
										HAUS PEDREGAL venta departamento de categoría plus que conjunta una excelente distribución de espacios, ",,,,,109,109,,,,"MN 4,953,000",,,,,,, HDV-063-09370,Coldwell Banker Invest (Asociada con ID 15246)7,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/los-conventos-residencial-52666279.html,inmuebles24,52666279,2017-09-18,Venta,Desarrollo Horizontal/Vertical,"Desarrollo Horizontal/Vertical
											",,"Los Conventos Residencial, Provincia de Morelos - Inmuebles24",,,Yecapixtla,Mexquemeca,,,Morelos,"
										Convento Residencial es un exclusivo desarrollo en el municipio de Yecapixtla Estado de Morelos, pensando para la gente que busca escapar del estrés de la gran ciudad y relajarse los fines de semana en un ambiente sano y tranquilo en los mejores climas del país.
									",,,,,90,m²,,,,"MN 900,000",,,,,,, 250I2J,Construkom,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-en-venta-con-excelente-ubicacion-en-52715609.html,inmuebles24,52715609,2017-09-22,Venta,Departamento,"Departamento
											",,Departamento en Venta con Excelente Ubicación en Polanco. Distrito Federal - Inmuebles24,,,Miguel Hidalgo,Polanco,,,Distrito Federal,"
										Departamento en Venta con excelente ubicación en Polanco. Entre avenidas importantes como Masaryk y Horacio, zona de gran comercio. ",,,,,300,300,,,,"MN 14,700,000",,,,,,, 252CQT,Coldwell Banker Invest (Asociada con ID 15246)7,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-casa-en-tequisquiapan.-club-de-golf.-53430778.html,inmuebles24,53430778,2017-09-25,Venta,Casa,"Casa
											",,Venta Casa en Tequisquiapan. Club de Golf. Provincia de Querétaro - Inmuebles24,,,Tequisquiapan,Fraccionamiento Club de Golf Tequisquiapan,,,Querétaro,"
										Bonita casa con recámara en Planta Baja. ",,,,,200,158,,,,"MN 2,350,000",,,,,,, 25SRFS,LOURDES MARTINEZ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/extraordinario-departamento-en-venta-bosque-real-en-53421657.html,inmuebles24,53421657,2017-09-20,Venta,Departamento,"Departamento
											",,"Extraordinario Departamento en Venta, Bosque Real en Huixquilucan, Edo de Mex. Edo. de México - Inmuebles24","Carretera México- Huixquilucan , Bosque Real, Huixquilucan",,Huixquilucan,Bosque Real,,,Edo. de México,"
										Hermoso departamento de 209 m2 con terraza, en el piso 8, listo para estrenar y escriturar, con acabados de calidad en pisos y paredes, con sistema acústico y térmico que permite el aislamiento de ruido, proporcionando calidez y frescura. El departamento se entrega con lindas persianas. Ubicado en una de las mejores zonas de Huixquilucan en el Estado de México, a solo 5 minutos de Interlomas por el nuevo y cómodo Viaducto Interlomas. Cuenta con cocina integral equipada, estancia de sala y comedor, 3 recamaras, 3 baños completos, 1/2 baño, 2 cajones de estacionamiento, 1 bodega. Amenidades de lujo y nuevas: Alberca climatizada con terraza y área de snack, gimnasio equipado, salón de eventos para 150 personas, cancha de papel, amplia terraza y lindas áreas verdes. ",,,19.415669900000000,-99.297895400000020,209,209,,,,"MN 7,287,000",,,,,,, HDV-084-10501,Coldwell Banker Mobika Premium (id facturación Mobika),,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-en-venta-en-campos-eliseos-polanco-52729947.html,inmuebles24,52729947,2017-08-14,Venta,Departamento,"Departamento
											",,"Departamento en Venta en Campos Eliseos, Polanco, Miguel Hidalgo, Distrito Federal - Inmuebles24","Campos Eliseos , Polanco, Miguel Hidalgo",,Miguel Hidalgo,Polanco,,,Distrito Federal,"
										Hermoso PH ubicado en una de las mejores calles de Polanco. Este departamento nos ofrece amplios espacios, excelentes acabados y bonitas vistas verdes. Con 235 m2 habitables y 45 m2 de terraza privada, cuenta con; 2 recámaras (opción a una tercera), 3 baños con vestidor, sala-comedor, estudio, cocina integral con desayunador, área de lavado, cuarto de servicio con baño completo, 2 lugares de estacionamiento y una bodega.El edificio ofrece seguridad 24/7.
									",,,19.429204300000000,-99.190074999999980,280,235,,,,"U$D 1,775,000",,,,,,, HDV-086-06405,Coldwell Banker Vive,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-casa-privada-en-vista-hermosa-52090000.html,inmuebles24,52090000,2017-09-28,Venta,Casa,"Casa
											",,"Venta Casa Privada en Vista Hermosa, Distrito Federal - Inmuebles24","loma Vista Hermosa, Cuajimalpa de Morelos, Ciudad de México., Lomas de Vista Hermosa, Cuajimalpa de Morelos",,Cuajimalpa de Morelos,Lomas de Vista Hermosa,,,Distrito Federal,"
										Casa Nueva Condominio Horizontal de dos casas, hermoso jardín privado 90M2, estilo ultra moderno, techos muy altos, pisos madera ingenieria de la más alta calidad, placas de mármol en baños, la cocina hermosa y muy amplia. ",,,19.377132660934883,-99.271530360327120,380,365,,,,"MN 14,700,000",,,,,,, 119722,Patricia Cordero,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/confortable-departamento-de-tres-habitaciones-en-av-53304803.html,inmuebles24,53304803,2017-08-23,Venta,Departamento,"Departamento
											",,"Confortable Departamento de Tres Habitaciones en Av Santa Fe Mejor Lugar, Distrito Federal - Inmuebles24","Avenida Santa Fe 455, Cruz Manca, Cuajimalpa de Morelos",,Cuajimalpa de Morelos,Cruz Manca,,,Distrito Federal,"
										Precioso, amplio, acogedor y bien iluminado departamento de tres habitaciones en la mejor zona de Santa Fe. Ubicado en Avenida Santa Fe, cuenta con 3 recamaras cada una con su baño, la principal con walking closet, sala-comedor, amplia cocina, área de lavado bien ventilada, 2 cajones de estacionamiento techados, y cuenta con varios cajones de estacionamiento para visitantes ",,,19.361342800000000,-99.268568200000000,Mantenimiento, Superficie de terreno,,,,"MN 8,250,000",,,,,,, 25O7GN,Sol Hernández de Stifano,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/neuchatel-cuadrante-polanco-53110910.html,inmuebles24,53110910,2017-07-31,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Neuchatel Cuadrante Polanco, Distrito Federal - Inmuebles24","Río San Joaquín 498, Ampliación Granada, Miguel Hidalgo",,Miguel Hidalgo,Ampliación Granada,,,Distrito Federal,"
										Cuadrante Polanco propone una nueva forma de vivir donde las personas recuperen su ciudad, colonia, parques, barrio y calles como espacios habitables y de convivencia. Un cuadrante que acerque a la gente a los espacios públicos creando un sentimiento de pertenencia y de comunidad. ",,,19.444974600000000,-99.201225700000010,61,m²,,,,"MN 5,105,530",,,,,,, 25H23K,MIRA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/estrena-departamento-en-tlalpan-50229077.html,inmuebles24,50229077,2017-09-18,Venta,Departamento,"Departamento
											",,"Estrena Departamento en Tlalpan, Distrito Federal - Inmuebles24","Convento, Santa Úrsula Xitla, Tlalpan",,Tlalpan,Santa Úrsula Xitla,,,Distrito Federal,"
										En precioso Conjunto Vertical de sólo 9 departamentos, Arquitectura de Vanguardia y finos acabados. Desarrollado en una Superficie de 97.7m Habitables. Sala ILUMINADA con luz indirecta, Comedor, Cocina Abierta equipada de Mármol, Dos Recámaras, 2 1/2 Baños, Clóset de Lavado, ROOF GARDEN COMÚN con Asador y Baños, Bodega y Un cajón de estacionamiento. ",,,19.275980800000000,-99.179485600000020,97,97,,,,"MN 2,714,000",,,,,,, 220A2H,Habitat Soluciones Inmobiliarias,,,,,,,,,,,,,,,,,,
